layer_id	Title	Thesaurus	Placekey
AM_AMS_ND3005L	DiafarabÃ© region, Mali, 1954, Army Map Service (AMS) ND 30-5 (Raster Image)	GNS	Mali | DiafarabÃ©
AM_AMS_ND3006L	Mopti region, Mali, 1954, Army Map Service (AMS) ND 30-6 (Raster Image)	GNS	Mali | Mopti
AM_AMS_ND3008L	Dori region, Burkina Faso and Mali, 1954, Army Map Service (AMS) ND 30-8 (Raster Image)	GNS	Burkina Faso | Dori
AM_AMS_ND3008L	Dori region, Burkina Faso and Mali, 1954, Army Map Service (AMS) ND 30-8 (Raster Image)	GNS	Mali
AM_AMS_ND3009L	San region, Mali, 1953, Army Map Service (AMS) ND 30-9 (Raster Image)	GNS	Mali | San
AM_AMS_ND3010L	Tougan region, Burkina Faso and Mali, 1954, Army Map Service (AMS) ND 30-10 (Raster Image)	GNS	Burkina Faso | Tougan
AM_AMS_ND3010L	Tougan region, Burkina Faso and Mali, 1954, Army Map Service (AMS) ND 30-10 (Raster Image)	GNS	Mali
AM_AMS_ND3013L	Koutiala region, Mali and Burkina Faso 1954, Army Map Service (AMS) ND 30-13 (Raster Image)	GNS	Mali | Koutiala
AM_AMS_ND3013L	Koutiala region, Mali and Burkina Faso 1954, Army Map Service (AMS) ND 30-13 (Raster Image)	GNS	Burkina Faso
AM_AMS_NF2814L	ChÃ¢mi region, Mauritania, 1953, Army Map Service (AMS) NF 28-14 (Raster Image)	GNS	Mauritania | ChÃ¢mi
AM_AMS_NF3104L	I-n-Amguel region, Algeria, 1952, Army Map Service (AMS) NF 31-4 (Raster Image)	GNS	Algeria | I-n-Amguel
AM_AMS_NF3108L	Tamanrasset region, Algeria, 1953, Army Map Service (AMS) NF 31-8 (Raster Image)	GNS	Algeria | Tamanrasset
AM_AMS_NF3201L	Tazrouk region, Algeria, 1953, Army Map Service (AMS) NF 32-1 (Raster Image)	GNS	Algeria | Tazrouk
AM_AMS_NF3204L	Gara Kassar region, Algeria, Libya, and Niger, 1951, Army Map Service (AMS) NF 32-4 (Raster Image)	GNS	Algeria | Kassar, Gara
AM_AMS_NF3204L	Gara Kassar region, Algeria, Libya, and Niger, 1951, Army Map Service (AMS) NF 32-4 (Raster Image)	GNS	Libya | Niger
AM_AMS_NF3205L	Azrou-n-Fad region, Algeria, 1952, Army Map Service (AMS) NF 32-5 (Raster Image)	GNS	Algeria | Fad, Azrou-n-
AM_AMS_NG3101L	Ech Cheurfa region, Algeria, 1952, Army Map Service (AMS) NG 31-1 (Raster Image)	GNS	Algeria | Ech Cheurfa
AM_AMS_NG3102L	I-n-Salah region, Algeria, 1953, Army Map Service (AMS) NG 31-2 (Raster Image)	GNS	Algeria | I-n-Salah
AM_AMS_NG3103L	Hassi Ersoum el Lil region, Algeria, 1953, Army Map Service (AMS) NG 31-3 (Raster Image)	GNS	Algeria | Ersoum el Lil, Hassi
AM_AMS_NG3104L	Chebka Tinrhert region, Algeria, 1953, Army Map Service (AMS) NG 31-4 (Raster Image)	GNS	Algeria | Tinrhert, Chebka
AM_AMS_NG3105L	Aoulef region, Algeria, 1953, Army Map Service (AMS) NG 31-5 (Raster Image)	GNS	Algeria | Aoulef
AM_AMS_NG3106L	Oued Djaret region, Algeria, 1953, Army Map Service (AMS) NG 31-6 (Raster Image)	GNS	Algeria | Djaret, Oued
AM_AMS_NG3107L	'AÃ¯n Tidjoubar region, Algeria, 1953, Army Map Service (AMS) NG 31-7 (Raster Image)	GNS	Algeria | Tidjoubar, 'AÃ¯n
AM_AMS_NG3108L	Adrar Ahellakane region, Algeria, 1952, Army Map Service (AMS) NG 31-8 (Raster Image)	GNS	Algeria | Ahellakane, Adrar
AM_AMS_NG3111L	Arak region, Algeria, 1952, Army Map Service (AMS) NG 31-11 (Raster Image)	GNS	Algeria | Arak
AM_AMS_NG3112L	Garet el Djenoun region, Algeria, 1952, Army Map Service (AMS) NG 31-12 (Raster Image)	GNS	Algeria | Djenoun, Garet el
AM_AMS_NG3115L	Anou ti-n-Tanet Firt region, Algeria, 1952, Army Map Service (AMS) NG 31-15 (Raster Image)	GNS	Algeria | Tanet Firt, Anou ti-n-
AM_AMS_NG3116L	I-n-Eker region, Algeria, 1953, Army Map Service (AMS) NG 31-16 (Raster Image)	GNS	Algeria | I-n-Eker
AM_AMS_NG3201L	Djebel ta-n-Elak region, Algeria, 1951, Army Map Service (AMS) NG 32-1 (Raster Image)	GNS	Algeria | Elak, Djebel ta-n-
AM_AMS_NG3202L	I-n-Tihigaline region, Algeria, 1952, Army Map Service (AMS) NG 32-2 (Raster Image)	GNS	Algeria | I-n-Tihigaline
AM_AMS_NG3203L	Hassi Bourarhet region, Algeria, and Libya, 1952, Army Map Service (AMS) NG 32-3 (Raster Image)	GNS	Algeria | Bourarhet, Hassi
AM_AMS_NG3203L	Hassi Bourarhet region, Algeria, and Libya, 1952, Army Map Service (AMS) NG 32-3 (Raster Image)	GNS	Libya
AM_AMS_NG3205L	Djebel Essaoui Mellene region, Algeria, 1952, Army Map Service (AMS) NG 32-5 (Raster Image)	GNS	Algeria | Essaoui Mellene, Djebel
AM_AMS_NG3206L	Illizi region, Algeria, 1953, Army Map Service (AMS) NG 32-6 (Raster Image)	GNS	Algeria | Illizi
AM_AMS_NG3208L		GNS	Libya | 
AM_AMS_NG3209L	Erg TihodaÃ¯ne region, Algeria, 1953, Army Map Service (AMS) NG 32-9 (Raster Image)	GNS	Algeria | TihodaÃ¯ne, Erg
AM_AMS_NG3210L	Edarene region, Algeria, 1964, Army Map Service (AMS) NG 32-10 (Raster Image)	GNS	Algeria | Edarene
AM_AMS_NG3213L	Djebel ti-n-Teborak region, Algeria, 1952, Army Map Service (AMS) NG 32-13 (Raster Image)	GNS	Algeria | Teborak, Djebel ti-n-
AM_AMS_NG3214L	Zaouatallaz region, Algeria, 1952, Army Map Service (AMS) NG 32-14 (Raster Image)	GNS	Algeria | Zaouatallaz
AM_AMS_NG3504L		GNS	Egypt | 
AM_AMS_NG3507L		GNS	Egypt | 
AM_AMS_NG3601L		GNS	Egypt | 
AM_AMS_NG3602L	Jabal al 'Urf region, Egypt, 1958, Army Map Service (AMS) NG 36-2 (Raster Image)	GNS	Egypt | 'Urf, Jabal al
AM_AMS_NG3605L		GNS	Egypt | 
AM_AMS_NG3606L		GNS	Egypt | 
AM_AMS_NG3607L		GNS	Egypt | 
AM_AMS_NG3609L		GNS	Egypt | 
AM_AMS_NG3610L	Luxor region, Egypt, 1959, Army Map Service (AMS) NG 36-10 (Raster Image)	GNS	Egypt | Luxor
AM_AMS_NG3612L		GNS	Egypt | 
AM_AMS_NG3613L		GNS	Egypt | 
AM_AMS_NG3614L		GNS	Egypt | 
AM_AMS_NG3615L		GNS	Egypt | 
AM_AMS_NG3616L		GNS	Egypt | 
AM_AMS_NH2903L	Marrakech region, Morocco, 1954, Army Map Service (AMS) NH 29-3 (Raster Image)	GNS	Morocco | Marrakech
AM_AMS_NH2907L	Tardane region, Morocco, 1954, Army Map Service (AMS) NH 29-7 (Raster Image)	GNS	Morocco | Tardane
AM_AMS_NH2911L	Akka region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 29-11 (Raster Image)	GNS	Morocco | Akka
AM_AMS_NH2911L	Akka region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 29-11 (Raster Image)	GNS	Algeria
AM_AMS_NH2912L	Tissint region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 29-12 (Raster Image)	GNS	Morocco | Tissint
AM_AMS_NH2912L	Tissint region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 29-12 (Raster Image)	GNS	Algeria
AM_AMS_NH3002L	Boudenib region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-2 (Raster Image)	GNS	Morocco | Boudenib
AM_AMS_NH3002L	Boudenib region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-2 (Raster Image)	GNS	Algeria
AM_AMS_NH3003L	BÃ©char region, Algeria and Morocco, 1953, Army Map Service (AMS) NH 30-3 (Raster Image)	GNS	Algeria | BÃ©char
AM_AMS_NH3003L	BÃ©char region, Algeria and Morocco, 1953, Army Map Service (AMS) NH 30-3 (Raster Image)	GNS	Morocco
AM_AMS_NH3005L	Zagora region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-5 (Raster Image)	GNS	Morocco | Zagora
AM_AMS_NH3005L	Zagora region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-5 (Raster Image)	GNS	Algeria
AM_AMS_NH3006L	Taouz region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-6 (Raster Image)	GNS	Morocco | Taouz
AM_AMS_NH3006L	Taouz region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-6 (Raster Image)	GNS	Algeria
AM_AMS_NH3007L	Beni Abbes region, Algeria, 1953, Army Map Service (AMS) NH 30-7 (Raster Image)	GNS	Algeria | Beni Abbes
AM_AMS_NH3008L	Hassi Bou Khelala region, Algeria, 1953, Army Map Service (AMS) NH 30-8 (Raster Image)	GNS	Algeria | Hassi Bou Khelala
AM_AMS_NH3009L	Mhamid region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-9 (Raster Image)	GNS	Morocco | Mhamid
AM_AMS_NH3009L	Mhamid region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-9 (Raster Image)	GNS	Algeria
AM_AMS_NH3010L	Tabelbala region, Algeria, 1953, Army Map Service (AMS) NH 30-10 (Raster Image)	GNS	Algeria | Tabelbala
AM_AMS_NH3011L	Ougarta region, Algeria, 1953, Army Map Service (AMS) NH 30-11 (Raster Image)	GNS	Algeria | Ougarta
AM_AMS_NH3012L	Ksabi region, Algeria, 1953, Army Map Service (AMS) NH 30-12 (Raster Image)	GNS	Algeria | Ksabi
AM_AMS_NH3014L	Khettamia region, Algeria, 1953, Army Map Service (AMS) NH 30-14 (Raster Image)	GNS	Algeria | Khettamia
AM_AMS_NH3015L	Oglat Mohammed region, Algeria, 1953, Army Map Service (AMS) NH 30-15 (Raster Image)	GNS	Algeria | Mohammed, Oglat
AM_AMS_NH3016L	El KseÃ¯bat region, Algeria, 1953, Army Map Service (AMS) NH 30-16 (Raster Image)	GNS	Algeria | El KseÃ¯bat
AM_AMS_NH3101L	Hassi Guern El Guessaa region, Algeria, 1953, Army Map Service (AMS) NH 31-1 (Raster Image)	GNS	Algeria | Guern el Guessaa, Hassi
AM_AMS_NH3102L	Hassi Mestour region, Algeria, 1952, Army Map Service (AMS) NH 31-2 (Raster Image)	GNS	Algeria | Mestour, Hassi
AM_AMS_NH3103L	Hassi Zirara region, Algeria, 1952, Army Map Service (AMS) NH 31-3 (Raster Image)	GNS	Algeria | Zirara, Hassi
AM_AMS_NH3105L	Hassi Mouina region, Algeria, 1953, Army Map Service (AMS) NH 31-5 (Raster Image)	GNS	Algeria | Mouina, Hassi
AM_AMS_NH3106L	El Golea region, Algeria, 1953, Army Map Service (AMS) NH 31-6 (Raster Image)	GNS	Algeria | El Golea
AM_AMS_NH3107L	Hassi Safiet Iniguel region, Algeria, 1953, Army Map Service (AMS) NH 31-7 (Raster Image)	GNS	Algeria | Safiet Iniguel, Hassi
AM_AMS_NH3109L	Timimoun region, Algeria, 1953, Army Map Service (AMS) NH 31-9 (Raster Image)	GNS	Algeria | Timimoun
AM_AMS_NH3110L	Fort Miribel region, Algeria, 1953, Army Map Service (AMS) NH 31-10 (Raster Image)	GNS	Algeria | Miribel, Fort
AM_AMS_NH3111L	Hassi Inifel region, Algeria, 1953, Army Map Service (AMS) NH 31-11 (Raster Image)	GNS	Algeria | Hassi Inifel
AM_AMS_NH3112L	Hassi Bou Krechba region, Algeria, 1953, Army Map Service (AMS) NH 31-12 (Raster Image)	GNS	Algeria | Bou Khechba, Hassi
AM_AMS_NH3113L	Bou Guema region, Algeria, 1952, Army Map Service (AMS) NH 31-13 (Raster Image)	GNS	Algeria | Bou Guema
AM_AMS_NH3114L	â€™AÃ¯n el Hadjadj region, Algeria, 1953, Army Map Service (AMS) NH 31-14 (Raster Image)	GNS	Algeria | Hadjadj, â€™AÃ¯n el
AM_AMS_NH3115L	Bordj d'AÃ¯n Guettara region, Algeria, 1953, Army Map Service (AMS) NH 31-15 (Raster Image)	GNS	Algeria | AÃ¯n Guettara, Bordj d'
AM_AMS_NH3116L	Hassi El Biod region, Algeria, 1953, Army Map Service (AMS) NH 31-16 (Raster Image)	GNS	Algeria | Hassi El Biod
AM_AMS_NH3204L		GNS	Libya | 
AM_AMS_NH3204L		GNS	Tunisia
AM_AMS_NH3206L	Rhourd Dabdaba region, Algeria, 1952, Army Map Service (AMS) NH 32-6 (Raster Image)	GNS	Algeria | Dabdaba, Rhourd
AM_AMS_NH3209L	Rhourde Hamra region, Algeria, 1952, Army Map Service (AMS) NH 32-9 (Raster Image)	GNS	Algeria | Rhourde Hamra
AM_AMS_NH3210L	Timellouline region, Algeria, 1952, Army Map Service (AMS) NH 32-10 (Raster Image)	GNS	Algeria | Timellouline
AM_AMS_NH3213L	Bordj Omar Driss region, Algeria, 1952, Army Map Service (AMS) NH 32-13 (Raster Image)	GNS	Algeria | Bordj Omar Driss
AM_AMS_NH3214L	Hassi Takouazet region, Algeria, 1952, Army Map Service (AMS) NH 32-14 (Raster Image)	GNS	Algeria | Takouazet, Hassi
AM_AMS_NH3501L		GNS	Libya | 
AM_AMS_NH3501L		GNS	Egypt
AM_AMS_NH3502L		GNS	Egypt | 
AM_AMS_NH3503L		GNS	Egypt | 
AM_AMS_NH3504L	Alexandria region, Egypt, 1955, Army Map Service (AMS) NH 35-4 (Raster Image)	GNS	Egypt | Alexandria
AM_AMS_NH3505L		GNS	Libya | 
AM_AMS_NH3505L		GNS	Egypt
AM_AMS_NH3507L		GNS	Egypt | 
AM_AMS_NH3509L		GNS	Libya | 
AM_AMS_NH3509L		GNS	Egypt
AM_AMS_NH3511L		GNS	Egypt | 
AM_AMS_NH3512L		GNS	Egypt | 
AM_AMS_NH3514L	'Ayn al 'Askar region, Egypt, 1958, Army Map Service (AMS) NH 35-14 (Raster Image)	GNS	Egypt | 'Askar, 'Ayn al
AM_AMS_NH3515L		GNS	Egypt | 
AM_AMS_NH3601L		GNS	Egypt | 
AM_AMS_NH3606L	Ismailia region, Egypt, 1959, Army Map Service (AMS) NH 36-6 (Raster Image)	GNS	Egypt | Ismailia
AM_AMS_NH3609L		GNS	Egypt | 
AM_AMS_NH3610L	Suez region, Egypt, 1953, Army Map Service (AMS) NH 36-10 (Raster Image)	GNS	Egypt | Suez
AM_AMS_NH3611L	Qal'at an Nakhl region, Egypt, 1954, Army Map Service (AMS) NH 36-11 (Raster Image)	GNS	Egypt | Nakhl, Qal'at an
AM_AMS_NH3613L		GNS	Egypt | 
AM_AMS_NH3615L		GNS	Egypt | 
AM_AMS_NI2904L	Larache region, Morocco, 1953, Army Map Service (AMS) NI 29-4 (Raster Image)	GNS	Morocco | Larache
AM_AMS_NI2908L	Rabat region, Morocco, 1953, Army Map Service (AMS) NI 29-8 (Raster Image)	GNS	Morocco | Rabat
AM_AMS_NI2911L	Casablanca region, Morocco, 1953, Army Map Service (AMS) NI 29-11 (Raster Image)	GNS	Morocco | Casablanca
AM_AMS_NI2912L	Mohammedia region, Morocco, 1953, Army Map Service (AMS) NI 29-12 (Raster Image)	GNS	Morocco | Mohammedia
AM_AMS_NI2914L	Safi region, Morocco, 1953, Army Map Service (AMS) NI 29-14 (Raster Image)	GNS	Morocco | Safi
AM_AMS_NI2915L	Sidi Bennour region, Morocco, 1953, Army Map Service (AMS) NI 29-15 (Raster Image)	GNS	Morocco | Sidi Bennour
AM_AMS_NI2916L	Oued Zem region, Morocco, 1953, Army Map Service (AMS) NI 29-16 (Raster Image)	GNS	Morocco | Oued Zem
AM_AMS_NI3002L	Al HoceÃ¯ma region, Morocco, 1953, Army Map Service (AMS) NI 30-2 (Raster Image)	GNS	Morocco | Al HoceÃ¯ma
AM_AMS_NI3003L	Melilla region, Spain, Morocco, and Algeria, 1953, Army Map Service (AMS) NI 30-3 (Raster Image)	GNS	Spain | Melilla
AM_AMS_NI3003L	Melilla region, Spain, Morocco, and Algeria, 1953, Army Map Service (AMS) NI 30-3 (Raster Image)	GNS	Algeria | Morocco
AM_AMS_NI3004L	Oran region, Algeria, 1953, Army Map Service (AMS) NI 30-4 (Raster Image)	GNS	Algeria | Oran
AM_AMS_NI3014L	Gourrama region, Morocco, 1953, Army Map Service (AMS) NI 30-14 (Raster Image)	GNS	Morocco | Gourrama
AM_AMS_NI3015L	Bou Arfa region, Morocco, and Algeria, 1953, Army Map Service (AMS) NI 30-15 (Raster Image)	GNS	Morocco | Bou Arfa
AM_AMS_NI3015L	Bou Arfa region, Morocco, and Algeria, 1953, Army Map Service (AMS) NI 30-15 (Raster Image)	GNS	Algeria
AM_AMS_NI3202L	TÃ©bessa region, Algeria, and Tunisia, 1958, Army Map Service (AMS) NI 32-2 (Raster Image)	GNS	Algeria | TÃ©bessa
AM_AMS_NI3202L	TÃ©bessa region, Algeria, and Tunisia, 1958, Army Map Service (AMS) NI 32-2 (Raster Image)	GNS	Tunisia
AM_AMS_NI3206L	Gafsa region, Tunisia, and Algeria, 1959, Army Map Service (AMS) NI 32-6 (Raster Image)	GNS	Tunisia | Gafsa
AM_AMS_NI3206L	Gafsa region, Tunisia, and Algeria, 1959, Army Map Service (AMS) NI 32-6 (Raster Image)	GNS	Algeria
AM_ONC_G01L	Algeria, Gibraltar, Morocco, Portugal, Spain, 1995, Operational Navigation Chart (ONC) G-1 (Raster Image)	GNS	Algeria | Gibraltar | Morocco | Portugal | Spain
AM_ONC_G02L	Algeria, Italy, Libya, Malta, Spain, Tunisia, 1995, Operational Navigation Chart (ONC) G-2 (Raster Image)	GNS	Algeria | Italy | Libya | Malta | Spain | Tunisia
AM_ONC_G03L	Albania, Greece, Italy, Libya, Turkey, 1998, Operational Navigation Chart (ONC) G-3 (Raster Image)	GNS	Albania | Greece | Italy | Libya | Turkey
AM_ONC_H01L	Algeria, Mauritania, Morocco, Spain, Western Sahara, 1989, Operational Navigation Chart (ONC) H-1 (Raster Image)	GNS	Algeria | Mauritania | Morocco | Spain | Western Sahara
AM_ONC_H02L	Algeria, Mali, Mauritania, Morocco, 1989, Operational Navigation Chart (ONC) H-2 (Raster Image)	GNS	Algeria | Mali | Mauritania | Morocco
AM_ONC_H03L	Algeria, Libya, Tunisia, 1989, Operational Navigation Chart (ONC) H-3 (Raster Image)	GNS	Algeria | Libya | Tunisia
AM_ONC_H04L	Egypt, Libya, 1998, Operational Navigation Chart (ONC) H-4 (Raster Image)	GNS	Egypt | Libya
AM_ONC_J01L	Cape Verde, Mauritania, Senegal, Western Sahara, 1979, Operational Navigation Chart (ONC) J-1 (Raster Image)	GNS	Cape Verde | Mauritania | Senegal | Western Sahara
AM_ONC_J02L	Algeria, Mali, Mauritania, Western Sahara, 1985, Operational Navigation Chart (ONC) J-2 (Raster Image)	GNS	Algeria | Mali | Mauritania | Western Sahara
AM_ONC_J03L	Algeria, Libya, Mali, Niger, 1988, Operational Navigation Chart (ONC) J-3 (Raster Image)	GNS	Algeria | Libya | Mali | Niger
AM_ONC_J04L	Algeria, Chad, Libya, Niger, Sudan, 1998, Operational Navigation Chart (ONC) J-4 (Raster Image)	GNS	Algeria | Chad | Libya | Niger | Sudan
AM_ONC_J05L	Chad, Egypt, Libya, Sudan, 1988, Operational Navigation Chart (ONC) J-5 (Raster Image)	GNS	Chad | Egypt | Libya | Sudan
AM_ONC_K00L	Cape Verde, The Gambia, Guinea, Guinea-Bissau, Mauritania, Senegal, 1986, Operational Navigation Chart (ONC) K-0 (Raster Image)	GNS	Cape Verde | Gambia, The | Guinea | Guinea-Bissau | Mauritania | Senegal
AM_ONC_K01L	Burkina Faso, CÃ´te d'Ivoire, The Gambia, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania,	GNS	Burkina Faso | CÃ´te d'Ivoire | Gambia, The | Guinea | Guinea-Bissau | Liberia | Mali | Mauritania | Senegal | Sierra Leone
AM_ONC_K02L	Benin, Burkina Faso, CÃ´te d'Ivoire, Ghana, Mali, Niger, Nigeria, Togo, 1986, Operational Navigation Chart (ONC) K-2 (Raster Image)	GNS	Benin | Burkina Faso | CÃ´te d'Ivoire | Ghana | Mali | Niger | Nigeria | Togo
AM_ONC_K03L	Cameroon, Central African Republic, Chad, Niger, Nigeria, 1982, Operational Navigation Chart (ONC) K-3 (Raster Image)	GNS	Cameroon | Central African Republic | Chad | Niger | Nigeria
AM_ONC_K04L	Central African Republic, Chad, Sudan, 1997, Operational Navigation Chart (ONC) K-4 (Raster Image)	GNS	Central African Republic | Chad | Sudan
AM_ONC_K05L	Djibouti, Eritrea, Ethiopia, Somalia, Sudan, Yemen, 1997, Operational Navigation Chart (ONC) K-5 (Raster Image)	GNS	Djibouti | Eritrea | Ethiopia | Somalia | Sudan | Yemen
AM_ONC_K06L	Djibouti, Eritrea, Ethiopia, Somalia, Yemen, 1998, Operational Navigation Chart (ONC) K-6 (Raster Image)	GNS	Djibouti | Eritrea | Ethiopia | Somalia | Yemen
AM_ONC_L01L	CÃ´te d'Ivoire, Guinea, Liberia, Sierra Leone, 1980, Operational Navigation Chart (ONC) L-1 (Raster Image)	GNS	CÃ´te d'Ivoire | Guinea | Liberia | Sierra Leone
AM_ONC_L02L	Benin, CÃ´te d'Ivoire, Ghana, Nigeria, Togo, 1984, Operational Navigation Chart (ONC) L-2 (Raster Image)	GNS	Benin | CÃ´te d'Ivoire | Ghana | Nigeria | Togo
AM_ONC_L03L	Cameroon, Central African Republic, Chad, Democratic Republic of the Congo,	GNS	Cameroon | Central African Republic | Chad | Congo, Democratic Republic of the | Congo, Republic of the | Equatorial Guinea | Gabon | Nigeria | Sao Tome and Principe
AM_ONC_L04L	Central African Republic, Chad, Democratic Republic of the Congo, Republic of the Congo, Sudan, Uganda, 1988, Operational Navigation Chart (ONC) L-4 (Raster Image)	GNS	Central African Republic | Chad | Congo, Democratic Republic of the | Congo, Republic of the | Sudan | Uganda
AM_ONC_L05L	Democratic Republic of the Congo, Ethiopia, Kenya, Somalia, Sudan, Uganda, 1988, Operational Navigation Chart (ONC) L-5 (Raster Image)	GNS	Congo, Democratic Republic of the | Ethiopia | Kenya | Somalia | Sudan | Uganda
AM_ONC_L06L	Ethiopia, Somalia, 1985, Operational Navigation Chart (ONC) L-6 (Raster Image)	GNS	Ethiopia | Somalia
AM_ONC_M03L	Angola, Democratic Republic of the Congo, Republic of the Congo, Gabon, 1984, Operational Navigation Chart (ONC) M-3 (Raster Image)	GNS	Angola | Congo, Democratic Republic of the | Congo, Republic of the | Gabon
AM_ONC_M04L	Angola, Burundi, Democratic Republic of the Congo, Rwanda, Tanzania, Uganda, 1994, Operational Navigation Chart (ONC) M-4 (Raster Image)	GNS	Angola | Burundi | Congo, Democratic Republic of the | Rwanda | Tanzania | Uganda
AM_ONC_M05L	Kenya, Somalia, Tanzania, Uganda, 1994, Operational Navigation Chart (ONC) M-5 (Raster Image)	GNS	Kenya | Somalia | Tanzania | Uganda
AM_ONC_M06L	Seychelles, Somalia, 1981, Operational Navigation Chart (ONC) M-6 (Raster Image)	GNS	Seychelles | Somalia
AM_ONC_M07L	Seychelles, 1981, Operational Navigation Chart (ONC) M-7 (Raster Image)	GNS	Seychelles
AM_ONC_N03L	Angola, Democratic Republic of the Congo, 1987, Operational Navigation Chart (ONC) N-3 (Raster Image)	GNS	Angola | Congo, Democratic Republic of the
AM_ONC_N04L	Angola, Democratic Republic of the Congo, Mozambique, Zambia, Zimbabwe, 1983, Operational Navigation Chart (ONC) N-4 (Raster Image)	GNS	Angola | Congo, Democratic Republic of the | Mozambique | Zambia | Zimbabwe
AM_ONC_N05L	Democratic Republic of the Congo, Malawi, Mozambique, Tanzania, Zambia, Zimbabwe, 1986, Operational Navigation Chart (ONC) N-5 (Raster Image)	GNS	Congo, Democratic Republic of the | Malawi | Mozambique | Tanzania | Zambia | Zimbabwe
AM_ONC_N06L	Comoros, Glorioso Islands, Madagascar, Mayotte, Seychelles, 1987, Operational Navigation Chart (ONC) N-6 (Raster Image)	GNS	Comoros | Glorioso Islands | Madagascar | Mayotte | Seychelles
AM_ONC_N07L	Agalega Islands, Mauritius and ÃŽle Tromelin , 1983, Operational Navigation Chart (ONC) N-7 (Raster Image)	GNS	Mauritius | Agalega Islands | Tromelin, ÃŽle
AM_ONC_P03L	Angola, Namibia, 1986, Operational Navigation Chart (ONC) P-3 (Raster Image)	GNS	Angola | Namibia
AM_ONC_P04L	Angola, Botswana, Namibia, South Africa, Zambia, Zimbabwe, 1986, Operational Navigation Chart (ONC) P-4 (Raster Image)	GNS	Angola | Botswana | Namibia | South Africa | Zambia | Zimbabwe
AM_ONC_P05L	Botswana, Malawi, Mozambique, South Africa, Zambia, Zimbabwe, 1983, Operational Navigation Chart (ONC) P-5 (Raster Image)	GNS	Botswana | Malawi | Mozambique | South Africa | Zambia | Zimbabwe
AM_ONC_P06L	Madagascar, 1986, Operational Navigation Chart (ONC) P-6 (Raster Image)	GNS	Madagascar
AM_ONC_P07L	Mauritius, Reunion, ÃŽle Tromelin, 1989, Operational Navigation Chart (ONC) P-7 (Raster Image)	GNS	Mauritius | Reunion | Tromelin, ÃŽle
AM_ONC_Q04L	Botswana, Namibia, South Africa, 1984, Operational Navigation Chart (ONC) Q-4 (Raster Image)	GNS	Botswana | Namibia | South Africa
AM_ONC_Q05L	Botswana, Lesotho, Mozambique, South Africa, Swaziland, 1987, Operational Navigation Chart (ONC) Q-5 (Raster Image)	GNS	Botswana | Lesotho | Mozambique | South Africa | Swaziland
AM_ONC_Q06L	Madagascar, 1983, Operational Navigation Chart (ONC) Q-6 (Raster Image)	GNS	Madagascar
AM_ONC_R04L	South Africa, 1982, Operational Navigation Chart (ONC) R-4 (Raster Image)	GNS	South Africa
AM_TPC_G01CL	Algeria, Morocco, Spain, 1996, Tactical Pilotage Chart (TPC) G-1C (Raster Image)	GNS	Algeria | Morocco | Spain
